MS SubClass,Lot Area,Overall Qual,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Area,Bsmt Full Bath,Full Bath,SalePrice,years_to_sell,Roof Style_Hip,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Exter Qual Ord,Bsmt Qual Ord,Heating QC Ord,Kitchen Qual Ord,Fireplace Qu Ord
50,4347,6,0.0,796.0,1609,7,228.0,0.0,1,127500,98,0,0,0,0,4,4.0,5,3,0.0
20,9600,5,0.0,572.0,1337,7,264.0,1.0,1,141500,58,0,0,0,0,3,3.0,4,4,4.0
60,12256,8,362.0,1463.0,2622,9,712.0,1.0,2,325000,16,0,1,0,0,4,5.0,5,4,3.0
20,9547,7,112.0,1594.0,1594,6,472.0,0.0,2,188500,14,0,0,0,0,3,4.0,5,4,3.0
20,7200,6,68.0,1262.0,1262,5,572.0,0.0,2,185000,0,0,0,0,0,4,4.0,4,4,0.0
20,13072,6,126.0,1175.0,1175,6,0.0,1.0,1,146000,3,0,0,0,0,3,4.0,5,4,0.0
70,3600,6,0.0,624.0,1288,5,280.0,1.0,1,119000,92,0,0,0,0,3,3.0,5,5,4.0
160,1680,5,142.0,630.0,1302,6,280.0,0.0,2,112000,38,0,0,0,0,3,3.0,3,3,0.0
120,3316,8,0.0,1247.0,1247,4,550.0,1.0,1,197000,1,0,0,0,0,4,4.0,5,4,4.0
60,16387,9,215.0,1738.0,2589,11,831.0,1.0,2,412083,0,1,0,1,0,4,5.0,4,5,4.0
20,13265,8,148.0,1568.0,1689,7,857.0,1.0,2,271000,6,1,0,0,0,4,4.0,5,4,4.0
120,3242,7,235.0,1405.0,1405,6,478.0,1.0,2,200000,4,0,0,1,0,4,4.0,5,4,4.0
80,8991,7,130.0,1228.0,1324,5,585.0,0.0,2,174000,31,0,0,0,0,3,4.0,3,4,2.0
20,8000,5,0.0,1377.0,1377,6,351.0,1.0,1,156500,47,1,0,0,0,3,3.0,3,3,3.0
60,9303,6,42.0,872.0,1756,7,422.0,1.0,2,204000,11,1,0,0,0,4,5.0,5,3,0.0
20,8544,5,0.0,1228.0,1228,6,271.0,0.0,1,149350,42,0,0,0,0,3,3.0,4,4,0.0
20,11425,5,0.0,1008.0,1008,4,275.0,0.0,1,137000,52,0,0,0,0,3,3.0,4,3,4.0
60,11404,7,202.0,1153.0,2031,8,541.0,0.0,2,222500,10,0,0,0,0,4,4.0,5,4,3.0
60,8229,6,22.0,752.0,1504,6,440.0,0.0,2,166000,0,0,0,0,0,4,4.0,5,4,0.0
30,4485,5,0.0,936.0,936,5,0.0,1.0,1,109500,90,0,0,0,0,3,3.0,3,3,4.0
20,15635,4,0.0,0.0,1383,6,498.0,0.0,1,122000,55,0,0,0,0,3,0.0,3,3,0.0
30,3153,5,0.0,967.0,967,5,180.0,0.0,1,99900,87,0,0,0,0,3,3.0,4,3,4.0
20,11096,8,0.0,1656.0,1656,7,826.0,0.0,2,249700,1,0,0,0,0,4,4.0,5,4,0.0
20,14000,6,0.0,1092.0,1152,6,300.0,0.0,1,158500,59,0,0,0,0,3,3.0,5,4,4.0
20,7733,6,0.0,1142.0,1142,5,0.0,0.0,1,139500,1,0,0,0,0,3,3.0,5,4,0.0
20,8098,6,0.0,1381.0,1403,5,470.0,1.0,2,202000,6,0,0,0,0,4,4.0,5,4,0.0
90,8393,5,122.0,1626.0,1712,8,588.0,0.0,2,145000,47,0,0,0,0,3,3.0,5,3,0.0
90,12900,4,0.0,1198.0,1258,6,400.0,2.0,0,108959,39,0,0,0,0,3,4.0,3,3,0.0
20,57200,5,0.0,747.0,1687,7,572.0,1.0,1,160000,62,0,0,0,0,3,3.0,3,3,3.0
90,8078,5,260.0,1560.0,1560,8,484.0,0.0,2,128600,49,1,0,0,0,3,3.0,3,3,0.0
60,12384,7,233.0,793.0,1935,7,550.0,0.0,2,197900,31,0,0,0,0,3,4.0,3,3,3.0
85,9927,7,252.0,1047.0,1083,5,596.0,1.0,1,172000,30,0,0,0,0,4,5.0,3,3,2.0
20,16300,5,0.0,876.0,907,5,308.0,1.0,1,130000,30,0,0,0,0,3,4.0,3,3,0.0
20,7915,6,0.0,1666.0,1675,6,435.0,1.0,2,195000,9,1,0,0,0,4,5.0,5,4,0.0
20,21750,5,0.0,988.0,988,4,520.0,0.0,1,113000,54,1,0,0,0,3,3.0,5,3,0.0
20,9116,8,0.0,1491.0,1491,7,490.0,0.0,2,209000,5,1,0,0,0,4,5.0,5,4,0.0
80,14419,7,310.0,1645.0,1479,7,578.0,2.0,2,213500,22,1,0,0,0,3,4.0,5,4,2.0
20,13070,5,0.0,631.0,1112,5,480.0,0.0,1,126000,58,1,0,0,0,3,3.0,3,3,0.0
20,9855,6,0.0,1436.0,1689,7,480.0,0.0,1,127500,53,1,0,0,0,3,3.0,2,3,4.0
120,8118,9,178.0,1710.0,1710,6,557.0,1.0,2,334000,1,1,0,0,1,5,5.0,5,5,4.0
20,10920,6,212.0,1253.0,1253,5,352.0,1.0,1,157000,48,1,0,0,0,3,3.0,3,3,2.0
20,6600,5,0.0,864.0,864,5,294.0,0.0,1,125500,45,1,0,0,0,3,3.0,4,3,0.0
60,8199,7,0.0,728.0,1456,7,410.0,1.0,2,189000,3,0,0,0,0,4,4.0,5,4,4.0
80,9947,7,0.0,1188.0,1217,6,497.0,1.0,2,173000,19,0,0,0,0,3,4.0,5,4,0.0
80,14330,7,145.0,1748.0,2646,9,550.0,1.0,2,260000,32,0,0,0,0,4,4.0,4,4,3.0
60,10769,8,0.0,866.0,1768,7,578.0,0.0,2,212000,2,0,0,0,0,4,4.0,5,4,0.0
85,8846,5,0.0,870.0,914,5,576.0,0.0,1,148000,10,0,0,0,0,4,4.0,5,3,0.0
80,10600,6,0.0,533.0,1775,8,480.0,0.0,2,136300,46,0,0,0,0,3,3.0,3,3,0.0
90,18890,5,1.0,1361.0,2620,12,600.0,0.0,2,190000,30,0,0,0,0,3,4.0,5,3,3.0
190,9142,5,0.0,797.0,1627,10,420.0,0.0,2,139500,108,0,0,0,0,3,2.0,3,3,0.0
60,7750,7,0.0,660.0,1320,6,400.0,0.0,2,162000,4,0,0,0,0,4,4.0,5,4,0.0
50,6060,4,0.0,732.0,1123,4,264.0,0.0,1,100000,68,0,0,0,0,3,3.0,4,3,0.0
20,10172,5,0.0,864.0,874,5,288.0,1.0,1,126500,38,0,0,0,0,3,3.0,5,3,0.0
60,10380,7,172.0,1502.0,2730,8,576.0,1.0,2,301000,21,0,0,0,0,4,3.0,5,4,3.0
60,9337,6,0.0,824.0,1786,7,684.0,1.0,2,204750,10,0,0,0,0,3,4.0,5,4,0.0
90,7200,4,0.0,0.0,1040,6,420.0,0.0,2,90000,60,0,0,0,0,3,0.0,2,3,0.0
190,9600,5,0.0,973.0,2350,10,393.0,0.0,2,130000,88,0,0,0,0,3,3.0,3,3,0.0
60,8640,5,300.0,900.0,1770,7,530.0,1.0,1,155000,38,0,0,0,0,3,4.0,5,3,0.0
20,7931,5,0.0,1269.0,1269,6,308.0,0.0,1,155000,48,0,0,0,0,3,3.0,3,3,2.0
190,11625,5,0.0,1039.0,1039,6,504.0,1.0,1,131500,45,1,0,0,0,3,3.0,5,3,0.0
80,9600,6,164.0,1156.0,1520,7,364.0,1.0,1,153000,55,0,0,0,0,3,3.0,5,3,4.0
20,11478,8,200.0,1704.0,1704,7,772.0,1.0,2,306000,3,0,0,1,0,4,5.0,5,4,4.0
20,7740,9,518.0,1686.0,1686,6,899.0,1.0,2,332200,0,1,0,1,0,4,5.0,5,5,4.0
20,9520,8,338.0,1638.0,1646,7,800.0,1.0,2,293077,1,0,0,0,0,4,4.0,5,4,4.0
20,17199,4,0.0,914.0,914,4,270.0,0.0,1,128000,46,0,0,0,0,3,3.0,5,3,0.0
40,5400,6,0.0,1149.0,1616,5,216.0,0.0,2,152000,81,0,0,0,0,3,3.0,4,4,0.0
50,10800,4,0.0,720.0,1192,6,0.0,0.0,1,135000,57,0,0,0,0,3,3.0,3,3,0.0
70,9900,6,0.0,1008.0,2210,8,205.0,0.0,2,117500,127,0,0,0,0,3,3.0,3,2,0.0
50,6000,6,0.0,845.0,1296,6,576.0,0.0,1,127500,80,0,0,0,0,3,3.0,3,3,0.0
20,17778,8,0.0,2461.0,2497,7,676.0,1.0,2,373000,26,1,0,0,0,4,4.0,4,4,4.0
160,1477,6,0.0,546.0,1092,6,0.0,0.0,2,98000,38,0,0,0,0,3,3.0,5,3,0.0
80,19645,7,44.0,423.0,1652,6,473.0,1.0,2,203135,16,0,0,0,0,3,4.0,5,4,0.0
60,8750,7,0.0,880.0,1716,7,512.0,0.0,2,191000,13,0,0,0,0,4,4.0,5,4,3.0
20,7785,5,0.0,0.0,1014,6,267.0,0.0,1,98000,52,0,0,0,0,3,0.0,3,3,0.0
90,10800,5,0.0,1200.0,1200,5,0.0,3.0,3,179000,22,0,0,0,0,3,4.0,3,3,0.0
20,9139,8,206.0,1422.0,1432,7,492.0,0.0,2,245000,3,1,0,0,0,4,5.0,5,4,4.0
20,10140,7,0.0,1650.0,1680,7,583.0,1.0,2,213250,11,1,0,0,0,4,5.0,5,4,3.0
20,10122,4,0.0,0.0,869,3,390.0,0.0,1,89900,60,0,0,0,0,3,0.0,3,3,0.0
60,10141,7,40.0,832.0,1718,7,427.0,0.0,2,185000,11,0,0,0,0,3,4.0,4,3,3.0
160,2205,6,567.0,525.0,1092,6,264.0,0.0,1,113500,34,0,0,0,0,3,3.0,3,3,0.0
30,10914,3,0.0,715.0,715,4,660.0,0.0,1,68000,77,1,0,0,0,3,3.0,2,3,0.0
20,9196,7,0.0,1560.0,1560,7,573.0,0.0,2,201000,7,0,0,0,0,4,5.0,5,4,0.0
60,9803,7,0.0,866.0,1768,7,603.0,0.0,2,226700,3,0,0,0,0,4,4.0,4,4,0.0
20,17169,10,970.0,2320.0,2290,7,1174.0,2.0,2,500067,0,1,0,1,0,5,5.0,5,5,4.0
60,9171,7,0.0,848.0,1598,7,433.0,0.0,2,201490,2,0,0,0,0,4,4.0,5,4,4.0
20,9750,5,0.0,990.0,990,5,528.0,1.0,1,155000,14,0,0,0,0,3,4.0,5,3,0.0
90,8604,5,124.0,941.0,941,4,564.0,1.0,1,145000,31,0,0,0,0,3,4.0,4,4,0.0
70,6155,6,0.0,611.0,1362,6,502.0,0.0,2,128000,88,0,0,0,0,3,2.0,5,3,0.0
60,9487,6,0.0,915.0,1690,7,442.0,1.0,2,187000,7,0,0,0,0,3,4.0,5,3,3.0
180,3675,6,80.0,547.0,1072,5,525.0,1.0,1,145500,4,0,0,0,0,3,4.0,4,3,0.0
30,10200,4,0.0,572.0,572,4,200.0,0.0,1,75000,84,0,0,0,0,3,3.0,2,3,0.0
20,11750,7,204.0,1546.0,1546,7,796.0,0.0,2,217000,2,0,0,0,0,4,4.0,5,4,0.0
20,11896,7,60.0,1336.0,1346,6,660.0,1.0,2,220000,2,0,0,0,0,4,4.0,5,4,3.0
60,10400,6,288.0,732.0,1790,8,484.0,1.0,1,165150,34,0,0,0,0,3,3.0,4,3,3.0
80,10970,6,0.0,940.0,1026,5,576.0,1.0,1,147000,30,0,0,0,0,3,4.0,3,3,0.0
20,11883,7,196.0,1504.0,1504,6,478.0,1.0,2,203000,13,1,0,0,0,4,4.0,5,4,3.0
20,10552,5,0.0,1398.0,1700,6,447.0,0.0,1,165500,51,1,0,0,0,3,3.0,4,4,4.0
30,8248,3,0.0,864.0,864,5,0.0,1.0,1,67000,94,0,0,0,0,3,3.0,3,3,0.0
60,9760,6,340.0,822.0,1851,7,440.0,0.0,2,187000,43,1,0,0,0,3,3.0,4,4,2.0
160,2998,6,513.0,756.0,1512,4,440.0,1.0,2,180000,9,0,0,0,0,4,4.0,5,4,0.0
50,6821,6,0.0,651.0,1298,8,240.0,0.0,2,146500,86,0,0,0,0,3,3.0,4,3,4.0
20,11354,7,0.0,1673.0,1673,7,583.0,1.0,2,270000,7,0,0,0,0,4,3.0,5,4,3.0
85,9069,6,0.0,936.0,996,5,564.0,1.0,1,147000,18,0,0,0,0,3,4.0,5,4,0.0
50,8064,6,0.0,816.0,1224,5,280.0,1.0,1,132000,62,0,0,0,0,3,3.0,3,3,0.0
50,5400,4,0.0,840.0,1374,6,338.0,0.0,1,105000,89,0,0,0,0,2,3.0,5,3,0.0
190,5687,5,0.0,780.0,1716,9,0.0,1.0,2,135900,96,0,0,0,0,3,3.0,5,2,0.0
60,53504,8,603.0,1650.0,3279,12,841.0,1.0,3,538000,7,1,0,0,1,5,4.0,5,5,4.0
20,7500,7,0.0,1143.0,1143,5,0.0,0.0,1,147000,1,0,0,0,0,4,4.0,5,4,0.0
20,13173,9,300.0,1652.0,1652,6,840.0,1.0,2,325000,3,1,0,1,0,4,5.0,5,5,5.0
20,9488,5,0.0,1046.0,1054,6,240.0,0.0,1,124000,61,0,0,0,0,4,3.0,4,3,0.0
20,13526,5,114.0,935.0,935,5,288.0,1.0,1,137000,41,1,0,0,0,3,3.0,3,3,0.0
50,10410,4,0.0,1313.0,2377,8,528.0,0.0,2,142900,94,0,0,0,0,3,3.0,3,4,3.0
20,12000,5,0.0,924.0,1122,6,528.0,1.0,1,147000,60,0,0,0,0,3,3.0,5,4,0.0
20,7830,5,0.0,1180.0,1180,6,477.0,0.0,1,128000,39,0,0,0,0,3,3.0,3,3,0.0
75,8850,7,0.0,815.0,1690,7,225.0,0.0,1,144000,90,0,0,0,0,3,3.0,5,3,4.0
120,7132,8,178.0,1370.0,1370,6,484.0,0.0,2,205000,4,0,0,1,0,4,4.0,5,4,4.0
20,9937,5,0.0,1486.0,1486,7,480.0,1.0,1,167000,45,1,0,0,0,3,3.0,5,3,0.0
50,5720,5,0.0,676.0,1131,5,200.0,0.0,1,66500,68,0,0,0,0,3,3.0,5,3,0.0
60,12585,8,420.0,1286.0,2799,8,704.0,1.0,2,315000,13,0,1,0,0,4,4.0,5,4,3.0
60,11103,7,0.0,728.0,1456,8,440.0,0.0,2,155835,1,0,0,0,0,4,4.0,5,4,3.0
120,8013,8,0.0,1587.0,1734,6,528.0,1.0,2,239500,14,0,0,0,1,4,4.0,5,4,0.0
20,10872,9,122.0,1504.0,1531,6,700.0,1.0,2,300000,3,0,0,1,0,4,5.0,5,5,4.0
20,11305,8,886.0,1922.0,1922,6,692.0,1.0,2,282000,5,1,0,0,0,4,4.0,5,4,5.0
20,9100,5,69.0,1144.0,1144,6,336.0,0.0,1,120000,47,1,0,0,0,3,3.0,3,3,4.0
20,39104,7,0.0,1385.0,1363,5,439.0,1.0,1,241500,54,0,0,0,0,3,4.0,5,3,3.0
120,10110,9,492.0,1858.0,1866,7,870.0,1.0,2,336860,0,1,0,1,0,5,4.0,5,5,4.0
30,9786,3,0.0,1007.0,1077,6,210.0,0.0,1,91000,84,1,0,0,0,3,3.0,2,3,4.0
120,5330,8,0.0,1550.0,1550,5,528.0,0.0,2,207500,1,0,0,0,0,4,4.0,5,4,0.0
120,3811,7,174.0,1594.0,1646,5,482.0,1.0,2,250000,4,1,0,0,0,4,5.0,5,5,4.0
120,3010,7,16.0,1248.0,1248,5,438.0,0.0,2,167240,1,0,0,0,0,4,4.0,5,4,0.0
120,3435,7,0.0,1235.0,1245,5,495.0,0.0,2,178000,4,0,0,0,0,4,4.0,5,4,0.0
20,10800,6,203.0,1052.0,1052,6,311.0,1.0,1,127000,44,0,0,0,0,3,3.0,3,3,0.0
20,10456,6,120.0,1829.0,1829,8,535.0,1.0,2,218500,43,1,0,0,0,3,3.0,4,3,0.0
20,8475,4,0.0,952.0,952,4,283.0,0.0,1,135750,52,0,0,0,0,3,3.0,5,3,0.0
20,8197,7,506.0,1480.0,1480,7,620.0,1.0,2,214000,7,0,0,0,0,4,4.0,5,4,0.0
20,10994,8,366.0,1844.0,1844,7,620.0,1.0,2,257000,4,0,0,0,0,4,4.0,5,4,4.0
50,6000,6,0.0,825.0,1497,5,672.0,0.0,2,157000,71,0,0,0,0,3,3.0,5,3,0.0
30,7288,5,0.0,976.0,976,5,215.0,1.0,1,102000,64,0,0,0,0,3,3.0,3,3,0.0
30,13360,5,0.0,876.0,964,5,432.0,1.0,1,163500,88,0,0,0,0,3,4.0,5,3,0.0
20,10335,7,183.0,1490.0,1501,6,577.0,1.0,2,204000,10,0,0,0,0,4,4.0,5,4,0.0
20,11767,5,259.0,1150.0,1560,7,313.0,0.0,1,103500,53,1,0,0,0,3,3.0,5,3,3.0
190,10896,6,0.0,1440.0,3395,14,0.0,0.0,2,200000,93,1,0,0,0,2,3.0,5,2,0.0
20,5400,5,0.0,864.0,864,6,399.0,0.0,1,118000,49,0,0,0,0,3,3.0,3,3,0.0
20,9100,7,244.0,1525.0,1525,6,541.0,1.0,2,235000,6,0,0,0,0,4,4.0,5,4,0.0
90,7728,5,120.0,1106.0,1190,6,540.0,1.0,1,132500,44,1,0,0,0,3,3.0,3,3,0.0
60,8778,8,0.0,1302.0,1830,7,859.0,0.0,2,221300,1,0,0,0,0,4,4.0,5,4,0.0
20,8487,7,210.0,1500.0,1500,6,570.0,0.0,2,190000,5,0,0,0,0,4,4.0,5,4,0.0
60,9930,7,199.0,826.0,1762,6,591.0,0.0,2,222000,4,0,0,0,0,4,4.0,5,4,0.0
20,17500,7,0.0,1902.0,1902,7,567.0,1.0,2,335000,51,0,0,0,0,4,4.0,3,5,3.0
20,10206,8,294.0,1614.0,1658,7,726.0,0.0,2,257500,1,0,0,0,0,4,4.0,5,4,4.0
20,14587,9,284.0,1498.0,1506,6,592.0,0.0,2,264132,0,0,0,0,0,4,4.0,5,5,4.0
20,7800,5,89.0,864.0,899,5,288.0,0.0,1,130000,42,1,0,0,0,3,3.0,5,4,0.0
70,4960,5,0.0,297.0,1654,7,336.0,0.0,2,137000,79,0,0,0,0,3,3.0,5,3,4.0
30,7392,5,0.0,520.0,912,5,360.0,0.0,1,99500,78,0,0,0,0,3,3.0,3,3,0.0
90,7424,5,0.0,1319.0,1373,5,591.0,1.0,1,160250,32,0,0,0,0,3,4.0,3,3,3.0
160,2522,7,50.0,970.0,1709,7,380.0,0.0,2,130000,2,0,0,0,0,4,4.0,5,4,0.0
30,3672,5,0.0,816.0,816,5,100.0,0.0,1,75200,85,0,0,0,0,3,3.0,5,3,0.0
80,7706,6,0.0,384.0,1091,5,429.0,0.0,1,131250,16,0,0,0,0,3,4.0,5,3,0.0
20,12929,6,276.0,1081.0,1081,5,401.0,1.0,1,148000,48,0,0,0,0,3,3.0,3,3,0.0
20,9316,5,0.0,1024.0,1020,5,288.0,0.0,2,124100,44,0,0,0,0,3,3.0,4,3,0.0
85,12122,7,210.0,944.0,999,6,588.0,1.0,1,178400,47,0,0,0,0,5,3.0,4,5,0.0
90,7711,4,0.0,1440.0,1440,8,0.0,2.0,2,150000,30,0,0,0,0,3,4.0,3,3,0.0
60,12352,7,290.0,853.0,1753,7,534.0,1.0,2,217000,9,0,0,0,0,4,4.0,5,3,2.0
60,12447,8,192.0,1100.0,1964,8,760.0,0.0,2,252000,1,0,0,0,0,4,4.0,5,4,4.0
20,7500,7,0.0,1141.0,1141,6,484.0,1.0,1,152000,3,0,0,0,0,4,4.0,5,4,0.0
45,6120,7,0.0,832.0,854,5,576.0,0.0,1,132000,78,0,0,0,0,3,3.0,5,3,0.0
50,9576,6,0.0,770.0,1182,5,378.0,0.0,1,120000,61,0,0,0,0,3,2.0,3,3,0.0
60,9942,9,385.0,1606.0,2091,8,521.0,1.0,2,338500,1,0,0,1,0,5,5.0,5,5,4.0
30,7898,4,0.0,576.0,985,4,676.0,0.0,1,105000,90,0,0,0,0,3,3.0,4,3,0.0
60,21872,7,0.0,729.0,1446,6,406.0,0.0,2,175000,12,0,0,0,0,3,4.0,5,3,3.0
60,10005,7,299.0,1160.0,2022,8,505.0,0.0,2,192000,31,1,0,0,0,3,4.0,5,3,3.0
60,12393,7,0.0,847.0,1948,8,434.0,0.0,2,195000,2,0,0,0,0,4,4.0,5,4,4.0
60,9000,8,0.0,768.0,1590,6,676.0,0.0,2,210000,1,0,0,0,0,4,4.0,5,4,0.0
60,7875,7,16.0,847.0,1948,8,434.0,0.0,2,211000,4,0,0,0,0,4,4.0,5,4,4.0
50,6000,4,0.0,672.0,1324,6,240.0,0.0,1,128000,73,0,0,0,0,3,3.0,3,3,0.0
20,10175,6,272.0,1425.0,1425,7,576.0,0.0,2,180500,44,0,0,0,0,3,3.0,4,3,4.0
190,13600,5,0.0,662.0,2337,10,560.0,0.0,2,90000,107,0,0,0,0,3,3.0,3,3,0.0
45,12172,5,0.0,822.0,908,4,512.0,0.0,1,138500,67,0,0,0,0,3,3.0,3,3,0.0
60,10237,7,0.0,738.0,1492,8,440.0,0.0,2,169985,0,0,0,0,0,4,4.0,5,4,0.0
20,7000,5,0.0,1150.0,1150,6,288.0,0.0,1,146000,45,1,0,0,0,3,3.0,3,3,0.0
60,11228,7,0.0,1080.0,2097,9,678.0,0.0,2,228000,15,0,0,0,0,4,4.0,5,4,3.0
20,8000,5,0.0,1256.0,1256,6,311.0,1.0,1,159000,49,0,0,0,0,3,3.0,4,4,0.0
60,10728,8,0.0,1095.0,1939,8,1053.0,0.0,2,266000,0,0,0,0,0,4,4.0,4,4,4.0
50,6000,5,145.0,816.0,1566,7,450.0,0.0,1,139000,82,0,0,0,0,3,3.0,5,4,0.0
190,6931,4,0.0,784.0,784,4,0.0,1.0,1,91900,53,1,0,0,0,3,3.0,3,3,0.0
20,8760,8,132.0,1489.0,1500,7,674.0,0.0,2,212999,1,0,0,0,0,4,4.0,5,4,4.0
20,16033,9,378.0,1833.0,1850,8,772.0,1.0,2,326000,2,1,0,1,0,4,5.0,5,4,4.0
60,9024,6,0.0,789.0,1515,8,393.0,0.0,2,179000,4,0,0,0,0,4,4.0,5,4,4.0
20,11563,8,258.0,1518.0,1537,8,788.0,1.0,2,294000,2,1,0,0,0,4,5.0,5,4,0.0
160,1680,6,425.0,483.0,987,5,288.0,1.0,1,97000,37,0,0,0,0,3,3.0,3,3,0.0
60,8760,7,0.0,1391.0,1962,7,868.0,0.0,2,239799,0,0,0,0,0,4,4.0,5,4,0.0
20,9600,5,0.0,1251.0,1433,7,441.0,1.0,1,161000,45,0,0,0,0,3,3.0,3,3,4.0
120,4435,6,170.0,848.0,848,3,420.0,1.0,1,136500,5,0,0,0,0,4,4.0,5,4,0.0
160,1680,6,510.0,483.0,987,5,264.0,0.0,1,118000,37,0,0,0,0,3,3.0,4,4,0.0
20,7599,4,0.0,845.0,845,4,360.0,1.0,1,129500,25,0,0,0,0,3,3.0,3,3,0.0
50,7264,7,0.0,952.0,1548,5,672.0,0.0,2,205000,84,0,0,0,0,4,3.0,4,5,0.0
20,32668,6,0.0,2035.0,2515,9,484.0,1.0,3,200624,50,1,0,0,0,4,3.0,3,3,3.0
20,11825,8,302.0,1694.0,1694,7,856.0,0.0,2,322400,1,0,0,1,0,4,5.0,5,4,4.0
20,10200,8,180.0,1578.0,1602,7,810.0,1.0,2,293200,2,0,0,0,0,4,4.0,5,4,4.0
120,8849,9,616.0,1684.0,1684,6,564.0,0.0,2,266000,3,1,0,1,0,5,5.0,5,5,5.0
60,11184,6,92.0,918.0,1683,7,440.0,0.0,2,172500,31,1,0,0,0,3,3.0,4,3,3.0
50,8820,5,0.0,1088.0,1869,7,456.0,0.0,1,124900,119,1,0,0,0,3,3.0,3,3,0.0
30,6615,6,0.0,1022.0,1432,6,216.0,0.0,1,149000,86,0,0,0,0,3,3.0,3,4,4.0
20,8773,7,98.0,1414.0,1414,6,494.0,0.0,2,185500,6,0,0,0,0,4,4.0,5,4,0.0
20,11088,8,0.0,1348.0,1358,5,418.0,1.0,1,220000,4,1,0,0,0,4,4.0,5,4,3.0
20,9158,8,140.0,1496.0,1496,7,474.0,0.0,2,225000,0,0,0,0,0,4,4.0,5,4,0.0
20,8280,6,0.0,932.0,932,4,306.0,0.0,1,124000,57,0,0,0,0,3,3.0,5,4,4.0
90,8544,3,0.0,0.0,1040,6,400.0,0.0,2,92900,59,0,0,0,0,3,0.0,2,3,0.0
30,8635,5,0.0,1072.0,1072,5,1184.0,1.0,1,126500,84,1,0,0,0,3,3.0,3,3,0.0
20,12735,4,0.0,864.0,864,5,576.0,0.0,1,111250,36,1,0,0,0,3,3.0,3,3,0.0
60,11000,8,72.0,969.0,2285,8,648.0,0.0,2,248000,7,0,1,0,0,4,4.0,5,4,3.0
20,7590,5,0.0,1117.0,1117,6,264.0,0.0,1,136870,45,0,0,0,0,3,3.0,5,3,0.0
120,4435,6,170.0,848.0,848,4,420.0,1.0,1,133000,3,0,0,0,0,4,4.0,5,4,0.0
20,10152,5,120.0,1048.0,1048,6,286.0,1.0,1,135000,51,1,0,0,0,3,3.0,3,3,0.0
20,10295,4,72.0,936.0,936,4,288.0,0.0,1,111900,39,0,0,0,0,3,4.0,3,3,0.0
20,7763,5,0.0,931.0,1283,6,506.0,1.0,1,140000,46,0,0,0,0,3,3.0,3,3,0.0
50,17120,4,0.0,0.0,1588,7,680.0,0.0,2,134432,49,0,0,0,0,3,0.0,3,3,4.0
20,13870,10,250.0,1742.0,2042,8,724.0,1.0,2,455000,1,1,0,0,1,5,5.0,5,5,4.0
60,10120,8,391.0,1165.0,2526,8,844.0,1.0,2,290000,12,1,1,0,0,4,4.0,5,4,3.0
60,10820,7,0.0,988.0,1873,7,597.0,0.0,2,235500,8,0,0,0,0,4,4.0,5,4,3.0
50,9600,6,0.0,780.0,1416,7,400.0,0.0,1,156500,106,0,0,0,0,3,3.0,5,4,0.0
60,8121,6,0.0,953.0,1664,7,460.0,0.0,2,172400,6,0,0,0,0,3,4.0,5,3,3.0
20,11639,7,0.0,1428.0,1428,6,480.0,0.0,2,182000,1,0,0,0,0,4,4.0,5,4,0.0
20,13758,9,430.0,1792.0,1792,6,925.0,1.0,2,372397,1,0,0,1,0,5,5.0,5,4,4.0
60,9771,6,190.0,1077.0,2814,9,614.0,0.0,2,260000,13,0,0,0,0,4,4.0,5,4,3.0
30,9000,5,0.0,610.0,819,4,0.0,0.0,1,72000,87,0,0,0,0,3,3.0,5,4,0.0
190,10320,3,0.0,536.0,1344,8,0.0,0.0,2,82375,93,0,0,0,0,2,3.0,5,3,0.0
80,10448,6,333.0,689.0,2119,7,583.0,0.0,2,158000,37,0,0,0,0,3,3.0,3,3,3.0
50,8635,5,0.0,672.0,1285,6,240.0,1.0,1,127000,60,0,0,0,0,3,3.0,3,3,0.0
20,11980,7,177.0,1433.0,1433,4,528.0,1.0,1,270000,23,0,0,0,0,4,4.0,5,4,3.0
50,12327,8,0.0,1496.0,2132,5,612.0,1.0,1,316600,26,0,0,0,0,4,4.0,5,4,4.0
80,11512,6,84.0,1019.0,1357,5,312.0,1.0,1,177000,49,0,0,0,0,3,3.0,4,5,4.0
20,14684,7,234.0,2158.0,2196,7,701.0,0.0,2,271900,19,1,0,0,0,4,4.0,4,4,3.0
160,2665,5,0.0,264.0,1304,4,336.0,0.0,1,115000,32,0,0,0,0,3,4.0,3,3,4.0
70,5250,8,0.0,684.0,2358,8,0.0,0.0,2,122000,136,0,0,0,0,3,3.0,2,3,0.0
20,18044,8,0.0,279.0,2726,6,691.0,0.0,2,315000,21,0,0,0,0,4,4.0,4,4,4.0
60,9245,7,0.0,939.0,1797,8,639.0,0.0,2,213500,1,0,0,0,0,4,4.0,5,4,0.0
20,7200,5,0.0,0.0,1040,5,625.0,0.0,1,109500,56,1,0,0,0,3,0.0,3,3,0.0
20,6000,5,0.0,789.0,789,5,250.0,0.0,1,115000,60,0,0,0,0,3,3.0,5,3,0.0
120,3628,7,0.0,1143.0,1143,5,588.0,0.0,1,176400,2,0,0,0,0,4,4.0,5,4,4.0
