MS SubClass,Lot Area,Overall Qual,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Fireplaces,Garage Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Pool Area,SalePrice,Overall Cond,Lot Frontage,Bsmt Unf SF,years_remod,years_to_sell,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Gtl,Land Slope_Mod,Land Slope_Sev,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Exter Qual Ord,Exter Cond Ord,Bsmt Qual Ord,Bsmt Cond Ord,Heating QC Ord,Kitchen Qual Ord,Fireplace Qu Ord,Garage Qual Ord,PorchArea
120,4385,9,0.0,1419.0,1419,5,1,588.0,1.0,1,1,2,1,0,290000,5,42.0,455.0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,5.0,3.0,5,5,3.0,3.0,58
20,12919,9,760.0,2330.0,2364,11,2,820.0,1.0,2,1,2,1,0,611657,5,100.0,142.0,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,67
20,12464,5,0.0,1040.0,1040,6,0,576.0,1.0,1,0,3,1,0,152000,5,82.0,308.0,0,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4.0,3.0,4,4,0.0,3.0,0
120,5005,8,0.0,1280.0,1280,5,0,506.0,0.0,2,0,2,1,0,191500,5,43.0,1017.0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,4.0,3.0,5,4,0.0,3.0,226
60,9591,8,344.0,1143.0,2473,9,1,852.0,0.0,2,1,4,1,0,317000,5,76.0,1143.0,-1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,4,4.0,3.0,151
50,6960,7,0.0,680.0,1302,6,2,224.0,0.0,1,1,2,1,0,165250,8,70.0,422.0,-58,67,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,5,4,4.0,3.0,126
20,9825,5,0.0,1092.0,1092,6,0,264.0,0.0,1,0,3,1,0,123000,5,75.0,483.0,0,42,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,161
20,14175,6,0.0,988.0,1188,4,1,621.0,1.0,1,0,1,1,0,185000,8,88.0,212.0,0,52,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,4.0,3,3,3.0,3.0,320
20,7400,7,0.0,1045.0,1045,6,0,528.0,1.0,1,0,3,1,0,120000,6,74.0,236.0,0,44,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,0.0,3.0,0
20,10738,6,0.0,1093.0,1093,6,1,484.0,1.0,2,0,3,1,0,158500,7,88.0,301.0,0,41,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,2.0,3.0,0
60,8366,6,0.0,798.0,1640,6,0,520.0,0.0,2,1,3,1,0,173000,5,65.0,798.0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,45
90,9842,4,0.0,0.0,1224,6,0,462.0,0.0,2,0,2,2,0,101800,5,70.0,0.0,0,45,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,3,3,0.0,3.0,0
70,7200,7,0.0,560.0,1135,6,0,576.0,1.0,1,0,3,1,0,155000,9,60.0,0.0,-71,73,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4.0,4.0,5,4,0.0,3.0,0
30,10230,5,0.0,1054.0,1078,6,0,264.0,0.0,1,0,3,1,0,125000,7,60.0,1054.0,-25,84,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,5,5,0.0,3.0,112
20,8626,4,1.0,0.0,968,5,0,331.0,0.0,1,0,2,1,0,104500,6,52.0,0.0,0,51,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,4,3,0.0,2.0,0
60,8834,9,216.0,1462.0,2224,10,1,738.0,1.0,2,1,4,1,0,350000,5,74.0,292.0,-1,5,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,5,4.0,3.0,0
90,8544,3,0.0,0.0,1040,6,0,400.0,0.0,2,0,2,2,0,93500,4,60.0,0.0,0,56,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,4,3,0.0,3.0,0
60,9179,7,158.0,873.0,1790,7,0,588.0,1.0,2,1,3,1,0,193000,5,68.0,240.0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,88
70,11526,6,0.0,588.0,2555,11,1,672.0,0.0,2,0,3,1,0,191000,7,79.0,588.0,-72,86,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5.0,3.0,2,3,4.0,3.0,0
30,5684,6,0.0,813.0,813,5,0,270.0,0.0,1,0,2,1,0,110000,8,70.0,813.0,-75,76,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,5,4,0.0,2.0,113
60,11885,8,108.0,1299.0,1872,7,1,531.0,1.0,2,1,3,1,0,261500,5,0.0,309.0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,5,3.0,3.0,122
20,9600,5,0.0,1050.0,1050,5,0,338.0,0.0,1,0,2,1,0,128900,6,80.0,546.0,0,53,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,0.0,3.0,0
60,17242,9,738.0,1733.0,3500,11,1,959.0,1.0,3,1,4,1,0,584500,5,114.0,48.0,-1,13,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,5.0,3.0,5,5,3.0,3.0,296
20,10215,4,132.0,864.0,948,5,0,248.0,0.0,1,0,3,1,0,111000,5,75.0,372.0,0,53,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,0.0,3.0,0
50,8550,5,0.0,750.0,1316,7,0,576.0,0.0,1,0,4,1,0,90000,5,60.0,750.0,-24,81,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.0,3.0,3,3,0.0,3.0,0
60,18450,6,113.0,1021.0,2380,7,1,596.0,0.0,2,1,3,1,0,129000,5,0.0,111.0,-14,42,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4.0,3.0,3,3,1.0,3.0,265
20,14778,6,72.0,1296.0,1640,7,1,924.0,1.0,1,0,3,1,0,224000,7,0.0,568.0,-52,54,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3.0,3.0,5,4,4.0,3.0,216
160,3180,6,0.0,600.0,1200,5,0,480.0,1.0,2,1,2,1,0,165000,5,30.0,210.0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,166
70,3068,6,0.0,662.0,1324,6,0,180.0,0.0,1,0,3,1,0,122000,8,52.0,662.0,-73,90,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3.0,3.0,5,3,0.0,3.0,112
20,8298,8,0.0,1546.0,1564,6,1,502.0,0.0,2,0,2,1,0,267300,5,68.0,963.0,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,4.0,3.0,5,5,4.0,3.0,0
60,13518,9,860.0,1926.0,3140,11,2,820.0,0.0,3,1,4,1,0,485000,5,104.0,1926.0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,78
50,33120,6,0.0,1595.0,2486,8,1,576.0,0.0,2,0,5,1,0,220000,5,90.0,1595.0,0,44,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,0
60,13142,6,128.0,864.0,1771,6,0,600.0,1.0,2,1,3,1,0,215700,5,0.0,176.0,0,11,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,4,0.0,3.0,96
20,11362,8,42.0,1836.0,1836,7,1,862.0,1.0,2,0,3,1,0,280000,5,107.0,797.0,-1,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,4,4.0,3.0,185
20,10845,8,504.0,1603.0,1575,7,1,732.0,1.0,2,0,2,1,0,284000,5,92.0,454.0,-1,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,28
180,1936,4,0.0,630.0,630,3,0,0.0,1.0,1,0,1,1,0,84500,6,21.0,0.0,0,37,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,4,3,0.0,0.0,0
20,9760,6,218.0,1395.0,1395,7,1,440.0,1.0,1,0,2,1,0,192000,7,80.0,415.0,-21,47,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,3.0,3.0,353
70,3960,7,0.0,502.0,1004,5,1,200.0,0.0,1,0,2,1,0,105000,8,66.0,502.0,-20,76,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,3,4,1.0,2.0,68
20,9100,7,0.0,1860.0,1836,8,1,484.0,0.0,2,0,3,1,0,216837,5,70.0,1836.0,-1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,33
20,9600,5,203.0,1296.0,1496,6,0,450.0,0.0,2,0,3,1,0,141500,6,80.0,638.0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.0,3.0,3,4,0.0,3.0,22
20,9764,5,0.0,894.0,894,5,0,450.0,1.0,1,0,3,1,0,130000,7,57.0,192.0,-36,41,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,5,4,0.0,3.0,0
20,8430,5,136.0,1040.0,1040,5,0,0.0,0.0,2,0,3,1,0,124000,5,60.0,424.0,0,31,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,3,3,0.0,0.0,0
70,9060,5,0.0,859.0,1828,6,0,0.0,0.0,2,0,3,1,0,150909,6,50.0,311.0,-76,84,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,4,0.0,0.0,212
20,12778,5,0.0,1008.0,1008,4,0,280.0,1.0,1,0,2,1,0,139500,6,66.0,350.0,-51,54,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,0.0,3.0,154
20,8172,4,0.0,864.0,864,5,0,528.0,1.0,1,0,3,1,0,79275,5,60.0,182.0,0,52,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
20,9037,8,32.0,1476.0,1484,6,1,472.0,0.0,2,0,2,1,0,265900,5,64.0,1048.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,4.0,3.0,5,5,4.0,3.0,33
30,6292,6,0.0,768.0,790,4,0,160.0,0.0,1,0,2,1,0,91000,5,52.0,384.0,-20,78,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4.0,3.0,3,3,0.0,2.0,141
60,11900,5,157.0,1122.0,1934,6,1,567.0,1.0,2,1,3,1,0,185000,6,85.0,722.0,0,32,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,3,3.0,3.0,376
20,7945,5,0.0,1150.0,1150,6,0,300.0,1.0,1,0,3,1,0,141000,6,70.0,465.0,0,47,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,0.0,3.0,0
60,16659,8,0.0,1582.0,2152,7,1,728.0,0.0,2,1,3,1,0,260116,5,134.0,1582.0,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,368
30,9340,4,0.0,672.0,672,4,0,234.0,1.0,1,0,2,1,0,113000,6,50.0,328.0,-9,68,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,113
80,11454,8,302.0,1401.0,1511,6,1,811.0,1.0,2,0,3,1,0,225000,5,0.0,631.0,0,13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4.0,3.0,5,4,2.0,3.0,42
30,8480,5,0.0,793.0,793,4,0,240.0,1.0,1,0,2,1,0,113000,6,80.0,93.0,-5,64,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3.0,3.0,3,2,0.0,3.0,0
80,6305,6,0.0,1008.0,1096,5,1,352.0,1.0,1,0,3,1,0,125200,6,65.0,480.0,0,35,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,2.0,3.0,0
60,9709,8,120.0,918.0,2100,8,2,786.0,1.0,2,1,3,1,0,319500,5,82.0,140.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,104
50,10930,5,0.0,913.0,1558,6,1,288.0,1.0,1,1,3,1,0,140000,6,60.0,333.0,-5,63,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,3.0,3.0,0
20,50102,6,0.0,1632.0,1650,6,2,518.0,1.0,1,0,2,1,0,250764,5,0.0,723.0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4.0,3.0,3,3,4.0,3.0,138
60,8899,8,108.0,948.0,2088,10,1,656.0,0.0,2,1,4,1,0,250000,5,74.0,908.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,4.0,3.0,5,4,4.0,3.0,24
60,10237,6,0.0,768.0,1536,6,1,400.0,0.0,2,1,3,1,0,176000,5,65.0,768.0,-1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,38
20,9736,6,289.0,1331.0,1721,8,3,464.0,0.0,1,0,4,1,0,174850,6,80.0,525.0,-12,50,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,3.0,3.0,0
